IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
23,2,BNSF,KS0223103,,,,,23,2,BNSF,KS0223103,,,23,2,7,8,30,PM,1,0,0,0,0,,KANSAS CITY,5.8,20,40,3,1,3,E,YKCK,3,3781,7,Y,2032,1,0,2,TCIX,175607,22,Y,,,0,,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,3,0,0,0,0,15797,2000,H308,,0,0,0,0,H308,2,1,3,17797,,20C209,0,0,0,1,0,2,1,6,,6,,1,6,,CL,,,,176,,2023,0,0,0,0,0,0,WYANDOTTE,209,,,,N,OTH,000-000-000,Y-KCK2031-07A WAS IN THE PROCESS OF DOUBLING OUT TRACK 2031 AND DERAILED 3 RAILCARS DUE TO THE HELPE,R MISTAKENLY UNLOCKED THE SKATE RETARDER FOR TRACK 2032. NO HAZMAT RELEASED.,,,,,,,,,,,,,,0,39.083153,-94.681986,2,5,K,,,EMPORIA
23,2,BNSF,KS0223101,,,,,23,2,BNSF,KS0223101,,,23,2,7,10,26,AM,1,0,0,0,0,,KANSAS CITY,4.6,20,50,2,1,3,E,YKCK,3,6800,7,Y,2034,1,0,2,SRIX,20516,2,Y,,,0,,1,0,0,0,0,0,0,0,0,0,40,0,42,0,0,3,0,0,0,0,31033,0,M407,,0,0,0,0,M407,2,1,3,43839,,20C209,0,0,0,0,0,1,1,,,2,27,3,6,,CL,,,,251,,2023,0,0,0,0,0,0,WYANDOTTE,209,,,,N,OTH,000-000-000,Y-KCK022-07A CLASSIFIED A CUT OF CARS THAT OVERSPEED THROUGH RETARDER DUE TO FOREIGN SUBSTANCE ON WH,EELS AND CAUSING RETARDER SYSTEM TO SUFFICIENTLY SLOW RAILCARS DOWN AND IMPACTING THE Y-KCK1031-07A.,CAUSING 4 RAILCARS TO DERAILS. NO HAZMAT RELEASED.,,,,,,,,,,,,,3,39.082185,-94.677828,2,5,K,,,EMPORIA
23,1,UP,0123HL018,,,,,23,1,UP,0123HL018,,,23,1,25,11,0,PM,1,0,0,0,0,,PARSONS,135.63,20,24,4,2,7,R,MNPE,2,3336,1,Y,YARD 014,1,,2,GONX,330399,67,Y,,,0,,3,0,0,0,0,0,0,0,0,0,157,0,66,0,0,4,0,0,0,0,16671,25360,M409,,0,0,0,0,M409,2,1,7,42031,,20C099,0,0,0,1,0,1,1,3,,3,,1,6,,CL,,,,797,,2023,0,0,0,0,0,0,LABETTE,99,,,,N,OTH,000-000-000,"THE MNPEW-24 WAS PULLING FROM THE NORTH LEAD, ACROSS THE 14 TRACK SWITCH, INTO TRACK 10, WHEN 4 CARS",DERAILED SOUTH OF THE TRACK 14 SWITCH POINTS. EVENT RECORDER INDICATES ACTUAL SPEED OF 6.9 MPH AND,LEAD LOCOMOTIVE TRACTIVE EFFORT OF 10 KLBS PRIOR TO DERAILMENT AND UDE. A TOTAL OF 64 CARS TRAVERSED,THIS SWITCH PRIOR TO THE DERAILMENT. NO RAPID CHANGE IN THROTTLE OR TRAIN SPEED PRIOR TO DERAILMENT,". AFTER A THOROUGH INVESTIGATION, IT WAS DETERMINED THAT THERE WERE STRIKE MARKS ON THE GAUGE SIDE O","F THE LEFT-HAND SWITCH POINT, WHICH FORCED THE VARIABLE SWITCH TO BRIEFLY OPEN FOR THE REVERSE ROUTE",", ALLOWING THE LEADING TRUCK TO TAKE THE DIVERGING ROUTE THEN CLOSING AGAIN. THESE STRIKE MARKS ARE",CONSISTENT WITH THE SWITCH BEING STRUCK BY DEBRISHANGING UNDER THE RAILCARS CARRYING METAL SCRAP.,,,,,,,,0,37.3469,-95.2698,2,5,L,,,PARSONS SUB
23,2,CSX,209874,,,,,23,2,CSX,209874,,,23,2,17,3,0,PM,1,0,0,0,0,,AVON,9,18,30,2,2,5,E,Y290,4,0,7,Y,RY5 CROSSOVER,1,0,2,CSXT,2441,1,N,,,0,,2,0,0,0,0,2,0,0,0,0,13,0,53,0,0,0,0,0,0,0,19700,251,H707,,0,0,0,0,H707,2,1,5,19951,,18C063,0,0,0,1,0,1,0,,30,,30,1,4,,CL,,,,230,,2023,0,0,0,0,0,0,HENDRICKS,63,0,0,,N,OTH,000-000-000,YARDMASTER FAILED TO LINE ROUTE CORRECTLY FOR Y29017 PULLING A CUT FROM R06 TO NORTH HUMP LEAD RESUL,TING IN DERAIL NOT REMAINING IN OFF POSITION.  THIS CAUSED 3 TRUCKS AND 4 WHEELS ON LOCOMOTIVES CSXT,2441 AND CSXT 4012 TO DERAIL.,,,,,,,,,,,,,3,39.759821,-86.327532,2,5,,,,INDIANAPOLIS TERMINA
23,1,EIRR,230108003,,,,,23,1,EIRR,230108003,,,23,1,8,10,55,AM,1,2,0,0,0,,BURLEY,25,16,42,2,1,11,R,DAY,4,2056,1,Y,TRACK 159,1,,3,CMO,10362,7,Y,,,0,,2,0,0,0,0,0,0,0,0,0,10,0,19,0,0,5,0,0,0,0,43000,14364,T110,,0,0,0,0,T110,3,1,11,57364,,16C031,0,0,0,1,0,1,0,2,55,2,55,1,8,,Cl,,,,273,,2023,0,0,0,0,0,0,CASSIA,31,,,,N,OTH,000-000-000,"ON JANUARY 8, 2023, AT APPROXIMATELY 1055, EIRR TWIN FALLS DAY JOB WAS SHOVING A STRING OF CARS WEST",INTO TRACK 159 AT STARRHS FERRY MP 25.75. THE CREW HAD 10 LOADS AND 19 EMPTIES. THE TRAILING 24 CAR,S MADE IT IN THE TRACK WHEN THE HEAD FIVE CARS DERAILED DUE TO WIDE GAGE.,,,,,,,,,,,,,0,42.53414,-113.86974,2,5,,,,TWIN FALLS
23,2,NS,152557,,,,,23,2,NS,152557,,,23,2,24,12,30,PM,12,0,0,0,0,,MACON,242,13,60,2,1,2,E,187G,1,0,8,Y,TRACK 01,1,54,2,UP,7350,3,N,,,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,7250,T305,,0,0,0,0,T305,2,1,2,22250,,13C021,0,0,0,1,0,1,0,11,25,11,25,1,3,,CL,,,,354,,2023,0,0,0,0,0,0,BIBB,21,,,,N,CWR,,187G224 WHILE TRAVERSING OVER THE EAST PULL BACK RETARDER WITH UP 7350 TOOK DAMAGE TO THE SHORT HOOD,SNOW PLOW AND ENGINEER SIDE STEPS. THIS WAS THE RESULT OF THE RETARDER CHAIR AND BEAMS BREAKING UND,ER MOVEMENT AND HITTING THE LOCO FROM UNDERNEATH.THIS WAS NOT CAUSED BY THE 187.24 CREW AND THEY WER,E OPERATING IN ACCORDANCE WITH ALL NS OPERATING RULES.,,,,,,,,,,,,0,32.81373,-83.622794,2,5,K,,,BRUNSWICK
23,1,CSX,209585,,,,,23,1,CSX,209585,,,23,1,31,11,40,PM,1,0,0,0,0,,AUGUSTA,460.5,13,55,4,4,8,E,L632,1,3800,1,Y,SINGLE MAIN TRACK,1,4.3,1,CSXT,290516,21,Y,,,0,,2,0,0,0,0,0,0,0,0,0,42,0,0,0,0,9,0,0,0,0,24334,41237,M501,,0,0,0,0,M501,1,1,8,65571,,13C245,0,0,0,1,0,1,0,5,40,5,40,1,3,,CL,,,,169,,2023,0,0,0,0,0,0,RICHMOND,245,,,,N,CWR,000-000-000,"L63231 DERAILED 9 CARS DUE TO A MARRED WHEEL ON MWAX 5054 WHEN LEAVING INDUSTRY, CAUSING DAMAGE TO R",AIL EVERY 71 INCHES FROM INDUSTRY TO POINT OF DERAILMENT ON MAINLINE.,,,,,,,,,,,,,,0,33.471339,-81.972412,2,2,,,,AUGUSTA
23,1,SVHO,230109001,,,,,23,1,SVHO,230109001,,,23,1,9,6,30,AM,12,0,0,0,0,,SAVANNAH,498,13,54,4,1,0,R,SVHO,3,130,5,N,WHARF 9,1,,2,UTLX,100017,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28831,0,H302,,0,0,0,0,H302,2,1,5,33017,,13C051,0,0,0,0,0,0,0,,,,,3,3,,,,,,219,,2023,0,0,0,0,0,0,CHATHAM,51,,,,N,OTH,000-000-000,"*THIS REPORT IS FOR WHARF 9 TRACK*
UTLX 100017 WAS SET OVER TO WHARF 09 (CLEAR TRACK). 5 CARS WERE",BEING SHOVED INTO WHARF 10 (ADJACENT TO WHARF 09) WHEN THE ACFX 27957 STRUCK THE UTLX 100017 THAT WA,S LEFT IN THE FOUL.,,,,,,,,,,,,,0,32.076849,-81.070869,2,5,K,,,SYSTEM
23,1,CSX,209281,,,,,23,1,CSX,209281,,,23,1,13,10,12,PM,4,3,0,0,0,,SAVANNAH,496,13,40,4,1,5,R,Y292,2,0,7,Y,A10,1,0,2,UTLX,201223,61,N,,,0,,1,0,0,0,0,0,0,0,0,0,21,0,40,0,0,0,0,0,0,0,96864,0,H306,,0,0,0,0,H306,2,1,5,100692,,13C051,0,0,0,1,0,0,0,7,12,,,3,3,,CL,,,,624,,2023,0,0,0,0,0,0,CHATHAM,51,0,0,,N,OTH,000-000-000,Y29213 WAS IN THE PROCESS OFF SWITCHING CARS AT THE SOUTH END OF TRACK A12 INTO TRACK A10. RCO FOREM,AN DROVE KUBOTA BACK TO THE NORTH END OF A10 TO SEE HOW MANY CARS OF ROOM HE HAD IN THE NORTH END. C,ONDUCTOR DROVE BACK TO THE CLEARANCE POINT ON THE SOUTH END AND PROCEEDED TO SHOVE BACK THINKING HE,"HAD ENOUGH ROOM WHEN IN FACT HE DID NOT, SHOVING OUT OF TRACK A10 ON THE NORTH END. THIS RESULTED IN","3 CARS BEING SHOVED OUT OF TRACK A10 ON THE NORTH END, STRIKING THE SIDE OF LOCOMOTIVE CSXT 5332 IN",A09 AND RUNNING THROUGH A10 AND A09 SWITCH. Y222 WAS IN TRACK A09 AT THE TIME. THERE WERE NO INJURI,ES AND NO CARS DERAILED.,,,,,,,,,1,32.02769,-81.148832,2,5,,,,SAVANNAH
23,1,NS,151940,,,,,23,1,NS,151940,,,23,1,7,5,0,AM,13,0,0,0,0,,MOUNTAIN VIEW,S284.2,13,39,1,1,5,E,GE42,1,0,1,Y,BREWERY LEAD,1,4,4,NS,657,1,N,,,0,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,700,H704,,0,0,0,0,H704,4,1,5,27200,,13C063,0,0,0,1,0,1,0,4,59,4,59,1,3,,CL,,,,208,,2023,0,0,0,0,0,0,CLAYTON,63,0,0,,N,CWR,000-000-000,NS GE42 CREW PULLED NORTH INTO THE BREWERY LEAD AND DERAILED 2 ENGINES. UPON INVESTIGATION IT WAS LA,TER FOUND THAT THE GE42 CREW RAN OVER A PREVIOUSLY RUN-THROUGH SWITCH BY A DIFFERENT CREW (G06-IMS #,152091).,,,,,,,,,,,,,0,33.645526,-84.390517,2,5,K,,,ATLANTA TERMINAL
23,1,NS,152021,,,,,23,1,NS,152021,,,23,1,16,2,0,PM,13,0,0,0,0,,MILLEN,S079.0,13,65,2,1,5,E,NOTR,4,0,5,N,MY01,1,19,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30913,0,H020,,0,0,0,0,H020,2,1,5,30913,,13C165,0,0,0,1,0,0,0,8,,,,1,3,,CL,,,,76,,2023,0,0,0,0,0,0,JENKINS,165,0,0,,N,OTH,000-000-000,NS TRAIN G32G516 FAILED TO PERFORM C102 RESULTING IN DERAILMENT OF TWO CARS.,,,,,,,,,,,,,,,0,32.801032,-81.94645,2,5,K,,,SAVANNAH
23,1,NS,151933,,,,,23,1,NS,151933,,,23,1,5,3,45,PM,13,0,0,0,0,,ATLANTA,148,13,55,2,1,5,E,GA22,2,811,1,Y,OLD WAY,1,93,2,TTAX,654120,1,N,,,0,,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,169791,500,H702,,0,0,0,0,H702,2,1,5,170291,,13C121,0,0,0,1,0,0,0,1,15,,,1,3,,CL,,,,210,,2023,0,0,0,0,0,0,FULTON,121,0,0,,N,CWR,000-000-000,"NS TRAIN GA22 PULLING NORTH, PASSED CP NORTH INMAN DISPLAYING STOP INDICATION WITHOUT PERMISSION RES",ULTING IN #1 AND #2 POWER SWITCHES BEING RUN THROUGH. WHILE SHOVING SOUTH GA22 DERAILED THEIR HEAD T,HREE CARS.,,,,,,,,,,,,,1,33.79352,-84.444441,2,5,K,,,ATLANTA TERMINAL
23,3,UP,0323RM056,,,,,23,3,UP,0323RM056,,,23,3,29,2,37,PM,1,0,0,0,0,,PROVO,751.6,49,54,2,1,6,E,LUL4.00,3,8400,7,Y,YARD 125,1,,2,UP,45718,3,N,,,0,,2,0,0,0,0,0,0,0,0,0,59,0,23,0,0,0,0,3,0,0,27122,8154,H703,,0,0,0,0,H703,2,1,6,35276,,49C049,0,0,0,1,0,1,1,8,37,8,37,1,7,,CL,,,,556,,2023,0,0,0,0,0,0,UTAH,49,0,0,,N,OTH,000-000-000,LUL44-29 DERAILED 3 CARS AT PROVO YARD ON THE CROSSOVER FROM THE OLD MAIN TRACK TO TRACK 1 AT THE EA,ST END. THEY KICKED A SINGLE CAR DOWN TOWARDS THE OLD MAIN AND IT DIED ON THE LEAD. THEY THEN MADE A,JOINT ON THE SINGLE CAR WITH 2 CARS AND THEN SHOVED BACK TO COUPLE INTO THE OLD MAIN TRACK. ONCE TH,"E COUPLING WAS MADE ON THE OLD MAIN, THEY THEN PULLED THE OLD MAIN OUT. THE DERAILMENT OCCURRED AS T",HEY STARTED TO PULL OUT OF THE OLD MAIN. PHYSICAL EVIDENCE INDICATES THE SWITCH FLOPPED FROM THE MOV,EMENT AS THEY WERE PULLING OVER IT AS IT WAS NOT LOCKED.,,,,,,,,,,0,40.218147,-111.647898,2,5,K,,,SHARP SUB
23,3,UP,0323ES054,,,,,23,3,UP,0323ES054,,,23,3,25,2,40,PM,9,0,0,0,0,,SALT LAKE CITY,741.4,49,33,2,1,5,E,,3,0,A,Y,MAIN LINE 1,3,8,1,UP,958200,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000,0,H995,,0,0,0,0,H995,1,3,6,14000,,49C035,0,0,0,1,0,0,0,7,40,,,1,7,,CL,,,,792,,2023,0,0,0,0,0,0,SALT LAKE,35,0,0,,N,CWR,000-000-000,THE SCRAP TIE PICKUP TEAM HAD BEEN PICKING UP SCRAP TIES ON MT 1 SINCE 11:00 WITH SHOTS OF TIME AND,ASSISTANCE WITH A UTA FLAGGER. THE FOREMAN NOTIFIED THE OPERATORS THERE WAS A SKIP OF APPROX 1/4 TO,"1/2 MILE AND TO STOW THEIR BOOMS FOR TRAVEL EASTWARD. BOTH OPERATORS ACKNOWLEDGED, OPERATOR #1 RADIO","ED HE WAS STOWED AND READY, OPERATOR #2 INFORMED HE NEEDED TO TRAVERSE ON TOP OF THE CARS TO GET IN","A POSITION WHERE HE COULD LOWER HIS BOOM. THE SMRT CONSIST WAS TRAVELING EAST AT APPROX. 5 - 7 MPH,W",HEN OPERATOR #2 CAME ON THE RADIO AND SAID HE THOUGHT THE WHEEL STOP HAD BROKE AND HE WAS OFF THE EN,D OF THE CAR. THE SMRT CONSIST WAS BROUGHT TO A CONTROLLED STOP AND THE TEAM DISCOVERED THE CBHG1909,HAD TRAVERSED OFF THE END OF THE CAR AND CAME INTO CONTACT WITH THE REAR OF THE POWER UNIT.,,,,,,,,1,40.709375,-111.907423,1,2,N,,,PROVO SUB
23,3,UP,0323ES054,,,,,23,3,UP,0323ES054,,,23,3,25,2,40,PM,9,0,0,0,0,,SALT LAKE CITY,741.4,49,33,2,1,6,E,,3,0,A,Y,MAIN LINE 1,3,8,1,UP,958328,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9000,0,H995,,0,0,0,0,H995,1,3,6,14000,,49C035,0,0,0,1,0,0,0,7,40,,,3,7,,CL,,,,792,,2023,0,0,0,0,0,0,SALT LAKE,35,0,0,,N,CWR,000-000-000,THE SCRAP TIE PICKUP TEAM HAD BEEN PICKING UP SCRAP TIES ON MT 1 SINCE 11:00 WITH SHOTS OF TIME AND,ASSISTANCE WITH A UTA FLAGGER. THE FOREMAN NOTIFIED THE OPERATORS THERE WAS A SKIP OF APPROX 1/4 TO,"1/2 MILE AND TO STOW THEIR BOOMS FOR TRAVEL EASTWARD. BOTH OPERATORS ACKNOWLEDGED, OPERATOR #1 RADIO","ED HE WAS STOWED AND READY, OPERATOR #2 INFORMED HE NEEDED TO TRAVERSE ON TOP OF THE CARS TO GET IN","A POSITION WHERE HE COULD LOWER HIS BOOM. THE SMRT CONSIST WAS TRAVELING EAST AT APPROX. 5 - 7 MPH,W",HEN OPERATOR #2 CAME ON THE RADIO AND SAID HE THOUGHT THE WHEEL STOP HAD BROKE AND HE WAS OFF THE EN,D OF THE CAR. THE SMRT CONSIST WAS BROUGHT TO A CONTROLLED STOP AND THE TEAM DISCOVERED THE CBHG1909,HAD TRAVERSED OFF THE END OF THE CAR AND CAME INTO CONTACT WITH THE REAR OF THE POWER UNIT.,,,,,,,,3,40.709375,-111.907423,1,2,N,,,PROVO SUB
23,2,UP,0223RM006,,,,,23,2,UP,0223RM006,,,23,2,5,7,43,AM,1,57,1,0,0,,OGDEN,991.85,49,30,2,2,3,R,YOG3,4,19413,1,Y,YARD 111,1,,2,TBOX,663545,31,Y,,,0,,2,0,2,0,0,0,0,0,0,0,137,0,36,0,0,4,0,0,0,0,266240,34611,H306,,0,0,0,0,H306,2,1,3,300851,,49C057,0,0,0,1,0,1,2,7,44,7,44,1,7,,CL,,,,460,,2023,0,0,0,0,0,0,WEBER,57,0,0,,N,OTH,000-000-000,YOG33-04 PULLED UP TO CLEAR CROSSOVER OFF MAIN 2 TO YARD. PILOT LINED INSIDE YARD SWITCH WHILE PULLI,NG DOWN THEN DROVE TRUCK TO EAST 4 TO PROTECT SHOVE ONCE IN TRACK. WHEN MOVEMENT CLEARED CROSSOVER C,ONDUCTOR LINED BOTH ENDS OF CROSSOVER WHICH RESULTED IN LINING INSIDE SWITCH AGAINST HIS MOVEMENT AN,D THEN SHOVED THRU THE SWITCH BACK INTO TRACK 4. CUT WAS MADE IN TRACK AND REVERSE MOVEMENT WAS MADE,OVER RUN THROUGH SWITCH WHICH RESULTED IN 4 CARS DERAILING.,,,,,,,,,,,0,41.213316,-111.983614,2,5,,,,EVANSTON SUB
23,1,UP,0123RM001,,,,,23,1,UP,0123RM001,,,23,1,1,5,46,PM,9,0,0,0,0,,COALVILLE,944.67,49,30,2,2,0,E,MWCN,3,6407,1,Y,MAIN LINE 1,4,31.1,1,UP,5489,1,N,,,0,,1,0,0,0,1,0,0,0,0,0,10,0,128,0,0,0,0,0,0,0,1651,5000,M402,,0,1,0,1,M402,1,4,26,19632,,49C043,1,0,0,1,0,1,0,4,51,4,51,1,7,,CL,,,,736,,2023,0,0,0,0,0,1,SUMMIT,43,,,,N,CWR,000-000-000,"MWCNP-30 WAS OPERATING EAST BOUND ON MAIN TRACK 2, WHEN THEY OBSERVED A TRACTOR TRAILER SLIDE OFF I8",0 AND LAND ACROSS BOTH MAIN TRACKS IN FRONT OF THEM AT MP944. THEY GOT STOPPED BEFORE STRIKING THE V,EHICLE BLOCKING BOTH MAIN TRACKS. THE INPOA-31 WAS OPERATING APPROXIMATELY 40 MPH WEST BOUND ON MAIN,"TRACK 1, WHEN THE CREW ON THE MWCNP WARNED THEM THERE WAS A VEHICLE ON THE TRACKS AND THEY NEEDED T","O STOP THEIR TRAIN IMMEDIATELY. THE INPOA-31 IMMEDIATELY PLACED TRAIN INTO EMERGENCY, THEY THEN HIT","THE TRACTOR TRAILER ON THE TRACKS AT APPROXIMATELY 26 MPH. AFTER STRIKING THE TRACTOR TRAILER, THEY",DRAGGED IT DOWN THE TRACKS WHERE THE REMAINING PORTION OF THE TRACTOR STRUCK THE FRONT OF THE MWCNP-,30. OCCURRED .5 MILES FROM CROSSING.,,,,,,,,0,41.039178,-111.328053,1,1,D,J,,EVANSTON SUB
23,3,CSX,210286,,,,,23,3,CSX,210286,,638718H,23,3,13,5,30,AM,7,0,0,0,0,,LA GRANGE,819.2,13,48,1,1,19,R,M221,2,6637,1,Y,SINGLE MAIN TRACK,2,57.6,1,CSXT,860,1,N,,,0,,3,0,0,0,0,0,0,0,0,0,51,0,23,0,0,0,0,0,0,0,1500,45805,M304,,0,1,0,1,M304,1,2,19,47305,,13C285,1,0,0,1,0,1,0,8,15,8,15,1,3,,CL,,,,133,,2023,0,0,0,0,0,1,TROUP,285,,,,N,CWR,000-000-000,M22113 STRUCK TRACTOR TRAILER THAT WAS STOPPED ON THE CROSSING AT DOUGLAS STREET. LEAD ENGINE CSXT 8,60 SUSTAINED DAMAGE. AGE UNKNOWN.,,,,,,,,,,,,,,0,33.030152,-85.033026,1,1,,,,LINEVILLE
23,2,NECR,NEC322223O,23,2,ATK,173668,23,2,NECR,NEC322223O,,,23,2,6,9,4,PM,1,0,0,0,0,,SAINT ALBANS,1,50,11,4,2,0,,,1,0,,,ARCHWAY,1,,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M101,,0,0,0,0,M101,2,1,4,34535,,50C011,0,0,0,,,,,,,,,2,1,,Cl,,,,133,,2023,0,0,0,0,0,0,FRANKLIN,11,,,,,CWR,000-000-000,AMTRAK DERAILED 2 WHEELS ON LOCOMOTIVE 112 ON THE ARCHWAY TRACK DUE TO SNOW AND ICE. AMTRAK REPORTED,"$34,535.63 IN EQUIPMENT DAMAGES.",,,,,,,,,,,,,,,44.823419,-73.106342,2,5,,,,SWANTON
23,3,CSX,210376,,,,,23,3,CSX,210376,,,23,3,19,5,53,PM,1,0,0,0,0,,AUGUSTA,459,13,49,3,1,7,R,Y195,1,0,7,Y,MARYS LEAD,1,0,2,PMRX,92320,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,2,0,0,12384,1420,H702,,0,0,0,0,H702,2,1,7,13804,,13C245,0,0,0,1,0,1,0,7,23,7,23,1,3,,CL,,,,435,,2023,0,0,0,0,0,0,RICHMOND,245,0,0,,N,OTH,000-000-000,THE Y19519 WAS IN THE PROCESS OF WORKING THE SHOPS IN AUGUSTA ON MARYS LEAD WHEN THE M69019 MADE A P,ULLING MOVE DOWN MARYSS LEAD AND LINING THE CROSSOVERS FROM MARYS LEAD TO P01 TO SHOVE 17 CARS INTO,A16 AFTER CLEARING MARYS LEAD THE Y19519 CONTINUED TO WORK THE SHOP NOT PROTECTING THE HEAD END MOVE,MENT AS THEY SHOULD HAVE RUNNING THROUGH THE CROSSOVER SWITCH FROM MARYS LEAD TO P01 AND MAKING A RE,VERSE MOVE CAUSING 2 CARS TO DERAIL,,,,,,,,,,,3,33.455477,-81.952488,2,5,,,,AUGUSTA
23,3,NS,152579,,,,,23,3,NS,152579,,,23,3,18,10,0,PM,1,0,0,0,0,,AUSTELL,135,13,35,4,1,7,E,28CG,1,0,1,Y,TRACK 01,1,480,2,NS,6927,32,N,,,0,,3,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20000,0,H307,H702,0,0,0,0,H307,2,1,7,20000,,13C067,0,0,0,0,1,1,0,,,3,,1,3,,CL,,,,162,,2023,0,0,0,0,0,0,COBB,67,0,0,,N,CWR,000-000-000,ASSIGNMENT 28CG118 COUPLED TO CONSIST NS6927 AND NS7015 THEN SHOVED INTO AI02 OVER A TTX DERAIL AND,"DERAILED THE SOUTH TRUCKS (R4, R5, R6, L4, L5, L6) OF NS 6927.",,,,,,,,,,,,,,0,33.814067,-84.628342,1,5,L,,,ATLANTA TERMINAL
23,3,NS,152559,,,,,23,3,NS,152559,,,23,3,16,5,20,PM,13,0,0,0,0,,ATLANTA,148,13,68,3,1,0,E,GA26,1,0,7,Y,NEW HUMP LD/MIDDLE T,2,930,2,BNSF,239580,1,N,,,0,,3,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,1000,0,H706,,0,0,0,0,H706,2,2,10,28020,,13C121,0,0,0,1,1,1,0,2,50,2,50,1,3,,CL,,,,157,,2023,0,0,0,0,0,0,FULTON,121,,,,N,CWR,000-000-000,GA21 REMOTE JOB WAS GIVEN A ROUTE THAT WAS PARTIALLY LINED FOR INTENDED MOVEMENT RESULTING IN GA26 B,"EING SIDED SWIPED, DERAILING EQUIPMENT FOR GA21 AND GA26.",,,,,,,,,,,,,,0,33.79352,-84.444441,2,5,K,,,ATLANTA TERMINAL
23,3,NS,152570,23,3,CSX,ZZZZZZZZZZ,23,3,NS,152570,,,23,3,12,11,30,PM,13,0,0,0,0,,AUGUSTA,D130.3,13,65,4,1,0,E,,,0,,,CT07,1,10,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,H309,,0,0,0,0,H309,2,1,0,250,,13C245,0,0,0,0,0,0,0,,,,,1,3,,CL,,,,138,,2023,0,0,0,0,0,0,RICHMOND,245,,,,N,CWR,,****CSX TRANSPORTATION****CSXT FOREMAN FAILED TO ENSURE CT07 WAS SOLID BEFORE HE SHOVED OUT THE SOUT,H END OF THE TRACK RESULTING IN A RTS.,,,,,,,,,,,,,,,33.446978,-81.982414,2,5,K,,,AUGUSTA
23,3,NS,152597,,,,,23,3,NS,152597,,,23,3,21,7,40,AM,13,0,0,0,0,,EAST POINT,S288.0,13,40,1,1,3,E,GE05,1,0,7,Y,TRACK 01,1,710,2,NS,6717,1,N,,,0,,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,37500,1417,H702,,0,0,0,0,H702,2,1,3,38917,,13C121,0,0,0,1,0,1,0,1,10,1,10,1,3,,CL,,,,80,,2023,0,0,0,0,0,0,FULTON,121,0,0,,N,CWR,000-000-000,"GE05 RAN THROUGH A SWITCH, WHILE MAKING A REVERSE MOVE EXPERIENCED A DERAILMENT.",,,,,,,,,,,,,,,3,33.679041,-84.439508,1,5,G,,,ATLANTA TERMINAL
