incdtno,year,month,day,timehr,timemin,ampm,type,state,temp,visiblty,weather,trnspd,tons,loadf1,emptyf1,cause,acctrk,acctrkcl,enghr,cdtrhr,cntycd
19110302,19,11,3,3,20,PM,12,22,60,2,1.0,10,2618,20,0,E,2,1,3,3,17
19110403,19,11,4,11,20,AM,12,22,65,2,1.0,3,2872,3,67,H,1,3,2,2,93
19111102,19,11,11,7,30,PM,12,22,72,4,3.0,2,280,12,12,H,4,1,3,3,19
19111102,19,11,11,7,30,PM,12,22,72,4,3.0,8,140,6,0,H,4,1,3,3,19
1018725,19,11,12,7,50,PM,4,22,32,3,2.0,0,4048,30,38,H,2,1,7,3,5
1018725,19,11,12,7,50,PM,4,22,32,3,2.0,4,1568,5,25,H,2,1,1,1,5
1014591,19,10,4,5,18,AM,1,22,85,4,1.0,5,16445,124,14,T,2,1,6,6,33
1219GC004,19,12,6,2,16,AM,1,22,56,4,2.0,7,11370,69,84,H,2,1,3,3,77
1219GC022,19,12,23,3,20,PM,1,22,61,2,2.0,4,1825,6,31,T,4,1,4,4,51
19110302,19,11,3,3,20,PM,12,22,60,2,1.0,0,10878,74,45,E,2,1,3,3,17
0919GC024,19,9,11,2,0,PM,12,22,92,2,2.0,3,40,1,0,S,2,1,7,3,77
1010946,19,8,29,3,0,AM,4,22,80,4,3.0,3,130,0,2,H,2,1,8,8,5
134516,19,6,28,4,45,AM,13,22,72,1,1.0,0,0,0,0,H,2,1,3,3,71
OP06022019,19,6,2,11,50,AM,1,22,99,2,1.0,9,8190,63,0,E,1,1,5,5,75
0919GC017,19,9,10,3,0,PM,7,22,89,2,1.0,40,6667,46,55,M,1,3,6,6,97
0919GC025,19,9,13,6,43,PM,12,22,91,3,2.0,3,16655,115,18,S,2,1,3,3,77
0319MA013,19,3,7,2,45,AM,1,22,47,4,2.0,8,6270,102,0,M,1,3,3,3,17
1006137,19,7,19,4,0,AM,1,22,75,1,1.0,5,1916,14,4,H,2,1,10,10,5
0919GC025,19,9,13,6,43,PM,12,22,91,3,2.0,3,390,3,0,S,2,1,3,3,77
0919GC025,19,9,13,6,43,PM,12,22,91,3,2.0,3,260,2,0,S,2,1,3,3,77
0719GC051,19,7,31,9,8,AM,7,22,75,2,2.0,34,8631,50,54,M,1,4,7,7,19
989814,19,3,3,5,45,AM,4,22,45,1,1.0,0,1100,0,20,H,4,1,11,11,95
989814,19,3,3,5,45,AM,4,22,45,1,1.0,5,0,0,30,H,4,1,3,3,95
0819GC014,19,8,14,8,0,PM,1,22,82,4,2.0,10,7015,28,101,H,2,1,5,3,77
0819GC030,19,8,25,9,15,AM,1,22,77,2,2.0,7,7174,42,42,T,2,1,2,3,77
0819GC033,19,8,26,3,30,AM,1,22,80,4,3.0,11,8495,62,18,T,1,6,11,11,51
OP01092019,19,1,9,1,0,PM,1,22,60,2,1.0,5,0,0,26,H,2,1,6,6,51
D20190113E,19,1,13,7,0,PM,1,22,48,3,1.0,5,14216,106,0,E,1,2,3,3,71
0919GC027,19,9,13,5,10,PM,7,22,95,2,2.0,36,11502,66,113,M,1,4,8,8,31
1012099,19,9,10,3,40,PM,7,22,91,2,1.0,18,6641,34,48,M,1,3,3,3,105
1010946,19,8,29,3,0,AM,4,22,80,4,3.0,0,0,0,1,H,2,1,3,3,5
135617,19,9,25,6,30,AM,13,21,60,1,1.0,1,4957,66,14,H,2,1,3,3,209
135791,19,10,9,10,13,PM,1,21,60,4,1.0,40,3868,46,116,E,1,4,10,10,147
186177,19,10,23,8,39,AM,9,21,49,2,1.0,15,0,0,1,M,1,3,1,3,111
186177,19,10,23,8,39,AM,9,21,49,2,1.0,15,0,0,1,M,1,3,1,3,111
186844,19,11,30,4,56,PM,9,21,46,3,3.0,4,15382,108,0,M,1,2,4,4,71
133908,19,5,11,8,55,AM,1,21,72,2,2.0,22,937,12,114,M,1,4,3,3,147
1014609,19,10,3,4,45,PM,1,21,52,2,1.0,4,1140,8,4,H,2,1,6,6,75
136028,19,11,1,12,40,AM,1,21,36,4,1.0,6,0,34,6,T,3,1,1,1,111
20191AUGD,19,8,30,3,29,AM,1,21,73,4,1.0,7,2450,0,98,H,1,1,1,1,111
135572,19,9,20,10,45,PM,12,21,72,4,1.0,3,0,1,1,H,2,1,7,7,111
134661,19,7,10,8,15,PM,1,21,89,4,1.0,1,0,0,10,T,4,1,4,4,111
182320,19,4,12,4,35,AM,1,21,62,4,2.0,6,0,11,4,T,2,1,4,4,89
2019OCT1D,19,10,11,6,16,PM,1,21,54,3,2.0,0,0,0,0,H,2,1,3,3,33
1101201901,19,11,1,1,19,AM,1,21,36,4,1.0,9,2000,16,3,T,2,1,8,8,111
136031,19,11,1,1,19,AM,1,21,36,4,1.0,0,0,0,0,T,2,1,3,3,111
2019NOV1D,19,11,8,3,5,AM,1,21,28,4,1.0,5,2271,17,0,T,1,1,8,8,111
RRC201901,19,10,11,6,16,PM,1,21,54,3,2.0,5,2400,24,0,T,2,1,2,2,33
135321,19,8,30,4,40,AM,12,21,65,1,1.0,0,0,0,0,H,1,1,3,3,111
2019DEC2D,19,12,26,6,54,AM,1,21,60,1,2.0,9,2986,22,6,M,3,1,1,1,111
KS1219117,19,12,30,7,2,AM,1,20,25,1,2.0,4,0,0,0,T,2,1,8,3,177
KS1019104,19,10,7,10,10,PM,1,20,51,4,1.0,9,33,0,1,T,2,1,3,7,57
1119HL002,19,11,1,10,5,PM,12,20,40,4,2.0,4,5145,34,12,H,2,1,7,3,209
1119HL002,19,11,1,10,5,PM,12,20,40,4,2.0,7,12478,90,11,H,2,1,8,8,209
1119HL020,19,11,23,11,45,AM,12,20,39,2,1.0,5,2338,13,19,H,2,1,4,3,209
1119HL020,19,11,23,11,45,AM,12,20,39,2,1.0,3,31,0,1,H,2,1,3,3,209
KS1119102,19,11,2,11,53,PM,9,20,36,4,1.0,0,0,0,0,M,1,5,3,3,91
0919HL013,19,9,16,8,0,AM,9,20,75,2,1.0,3,3521,53,21,M,2,1,7,7,209
0919HL019,19,9,19,10,15,PM,12,20,78,4,1.0,4,81,0,2,H,2,1,3,3,209
1019HL006,19,10,5,1,15,AM,1,20,60,4,2.0,3,6613,86,21,T,2,1,1,1,209
1019HL029,19,10,19,3,40,PM,1,20,71,2,1.0,4,350,0,11,H,2,2,5,5,125
1019HL041,19,10,3,11,52,AM,13,20,55,2,1.0,0,38,0,1,M,2,1,3,3,209
1019HL007,19,10,5,9,58,AM,7,20,62,2,3.0,42,3245,0,153,M,1,4,2,2,209
IN191229,19,12,29,9,30,PM,1,20,35,4,6.0,15,1290,0,43,H,3,1,3,3,169
UP082019,19,8,20,4,45,PM,1,20,95,2,1.0,0,0,0,0,H,1,4,3,3,209
KS1019105,19,10,12,10,54,AM,1,20,57,2,1.0,6,3207,17,30,T,2,1,3,3,79
KS1019107,19,10,13,7,25,AM,1,20,45,1,1.0,8,15873,111,0,H,4,1,4,4,41
KS1019108,19,10,14,10,30,PM,4,20,64,4,1.0,7,6226,47,32,M,2,1,3,8,209
190501004,19,5,1,10,0,PM,1,20,50,4,1.0,7,5467,41,3,T,1,1,5,5,35
0319HL036,19,3,28,4,40,PM,1,20,59,2,2.0,6,0,0,0,M,4,1,2,2,209
0419HL029,19,4,20,1,42,AM,1,20,46,4,1.0,6,9425,66,25,H,1,3,5,5,41
0419HL036,19,4,26,1,45,PM,1,20,65,2,1.0,24,6795,110,0,T,3,3,7,7,209
0719HL006,19,7,14,4,50,PM,1,20,91,2,1.0,8,2620,20,2,T,1,1,5,5,51
KS0819203,19,8,13,5,10,PM,7,20,78,3,1.0,52,2598,16,15,M,1,4,8,8,57
HL0919112,19,9,19,7,49,PM,1,20,83,3,1.0,5,11486,64,80,H,2,1,2,2,11
KS0519101,19,5,2,8,12,PM,1,20,60,3,1.0,5,2100,11,21,H,2,1,4,4,55
0519HL009,19,5,7,12,36,AM,1,20,63,4,3.0,33,5869,17,164,T,1,4,6,6,205
0519HL014,19,5,10,2,4,AM,12,20,44,4,1.0,4,1263,3,25,H,2,1,3,3,209
0519HL014,19,5,10,2,4,AM,12,20,44,4,1.0,0,63,0,1,H,2,1,3,3,209
0519HL028,19,5,13,3,40,PM,1,20,68,2,1.0,10,3404,0,80,T,2,1,7,7,209
KS0519103,19,5,7,5,40,PM,1,20,57,3,3.0,0,4593,33,0,M,1,4,5,5,35
KS0219201,19,2,12,2,45,AM,7,20,30,4,1.0,0,0,0,0,M,1,4,3,3,115
1901119001,19,1,19,12,30,AM,1,20,29,4,1.0,11,4016,23,38,T,1,2,3,3,205
IN190610,19,6,10,3,0,AM,1,20,60,4,1.0,7,15645,110,0,T,2,1,9,9,155
0219HL004,19,2,7,7,31,PM,1,20,13,3,1.0,4,803,9,0,H,2,1,5,3,209
0219HL009,19,2,9,6,15,AM,1,20,15,1,2.0,4,4291,41,22,T,2,1,7,3,209
KYL935119D,19,2,1,6,50,AM,1,20,40,1,2.0,2,13680,105,1,T,1,1,8,8,29
0819HL003,19,8,1,4,24,PM,13,20,83,2,2.0,24,14120,108,0,M,1,4,2,2,149
0819HL029,19,8,20,4,45,PM,1,20,95,2,1.0,38,12492,85,54,H,1,4,3,3,209
IN190815,19,8,15,10,30,PM,1,20,80,4,1.0,4,9587,72,18,E,1,2,4,4,9
KS0719201,19,7,3,10,30,PM,7,20,80,4,1.0,60,4951,69,0,M,1,5,7,7,91
KYL126119D,19,7,25,6,20,PM,1,20,90,2,1.0,5,16618,122,9,M,2,1,2,2,123
KS0719106,19,7,14,5,54,AM,1,20,75,1,1.0,5,6617,77,13,H,2,1,3,7,209
KS1019108,19,10,14,10,30,PM,4,20,64,4,1.0,4,2717,16,29,M,2,1,3,6,209
920219D,19,1,17,3,5,AM,1,20,30,4,2.0,10,15587,109,0,E,1,1,6,6,29
KS0119106,19,1,20,2,20,AM,9,20,13,4,1.0,37,5250,2,107,M,1,4,4,4,173
0119HL035,19,1,29,10,30,AM,13,20,25,2,2.0,0,110,1,1,M,2,1,3,3,209
0119HL012,19,1,15,11,20,AM,13,20,37,2,2.0,40,17875,125,0,E,1,4,5,5,121
KYL162119D,19,8,25,10,35,PM,1,20,70,4,1.0,5,13959,92,8,T,2,1,9,9,29
KS0819106,19,8,10,5,47,PM,1,20,90,3,1.0,0,0,0,0,T,2,1,3,3,209
KYL144319D,19,8,10,5,33,PM,1,20,87,2,1.0,4,15757,120,4,T,1,1,5,5,29
0819HL003,19,8,1,4,24,PM,13,20,83,2,2.0,21,6739,47,43,M,1,4,8,8,149
0619HL011,19,6,13,12,25,PM,1,20,71,2,1.0,0,6180,30,0,M,1,4,6,3,177
158162,19,3,21,1,38,PM,1,18,39,2,2.0,5,0,0,0,T,2,1,3,3,97
183611,19,6,14,3,45,PM,13,18,70,2,2.0,60,4000,50,0,E,1,4,7,7,121
401201901,19,4,1,12,10,PM,7,18,42,2,1.0,0,0,0,0,M,1,4,3,3,81
182356,19,4,14,9,17,AM,1,18,68,2,1.0,7,0,1,0,T,2,1,2,3,97
182313,19,4,11,5,1,PM,1,18,70,2,1.0,3,0,15,23,M,2,1,3,3,97
182313,19,4,11,5,1,PM,1,18,70,2,1.0,8,0,0,21,M,2,1,2,3,97
182099,19,4,1,12,25,PM,7,18,45,2,1.0,40,7684,104,0,M,1,4,6,6,81
158327,19,4,3,9,55,AM,1,18,51,2,2.0,10,0,0,0,T,2,1,2,3,97
N1900002,19,1,20,8,15,PM,12,18,15,4,6.0,5,0,0,0,M,2,1,6,3,91
1012008,19,9,8,11,10,AM,1,18,64,2,2.0,5,745,24,15,H,2,1,3,3,89
135655,19,9,28,12,50,PM,1,18,72,2,1.0,9,4703,60,34,H,1,1,7,7,157
N1900022,19,10,16,4,30,PM,7,18,40,2,2.0,40,0,0,0,M,1,3,4,4,91
1000787,19,5,13,3,45,PM,4,18,55,2,1.0,4,0,0,0,H,2,1,1,1,89
183301,19,5,31,3,15,PM,1,18,70,2,1.0,0,0,0,0,T,2,1,3,3,167
1000787,19,5,13,3,45,PM,4,18,55,2,1.0,5,0,0,0,H,2,1,10,10,89
190531003,19,5,31,3,15,PM,1,18,70,2,1.0,7,6455,46,5,T,2,1,8,8,167
994730,19,4,14,10,23,PM,6,18,32,4,6.0,10,0,13,7,H,2,1,2,3,89
N1900017,19,8,19,4,10,PM,13,18,82,2,1.0,50,0,0,0,M,1,3,3,3,89
133350,19,3,24,3,45,PM,1,18,40,2,2.0,6,0,36,22,E,2,2,1,3,39
CFE218219D,19,10,22,1,55,AM,1,18,55,4,3.0,7,3900,23,31,H,2,1,7,7,3
136546,19,12,17,10,20,AM,5,18,32,2,2.0,9,1458,13,3,H,2,2,3,3,39
136546,19,12,17,10,20,AM,5,18,32,2,2.0,10,0,36,25,H,2,2,3,3,39
10,19,7,27,4,40,PM,1,18,82,2,1.0,4,1050,0,3,E,4,1,1,3,89
1,19,1,4,10,59,PM,1,18,36,4,1.0,5,1300,2,0,T,4,1,3,3,89
134592,19,7,4,1,40,PM,1,18,88,2,1.0,18,2498,0,79,E,1,5,2,2,127
1009109,19,8,12,2,0,AM,4,18,73,4,2.0,5,3572,0,2,M,2,1,3,3,89
1009109,19,8,12,2,0,AM,4,18,73,4,2.0,0,645,4,3,M,2,1,7,7,89
1010604,19,8,27,5,21,AM,1,18,71,4,2.0,4,847,5,10,M,2,1,8,3,89
136688,19,12,31,2,20,PM,13,18,28,2,2.0,0,0,1,0,E,2,1,3,3,157
136688,19,12,31,2,20,PM,13,18,28,2,2.0,0,0,2,0,E,2,1,3,3,157
187135,19,12,14,8,30,AM,4,18,42,2,2.0,2,0,16,0,H,2,1,1,3,97
187135,19,12,14,8,30,AM,4,18,42,2,2.0,2,0,13,2,H,2,1,1,3,97
136688,19,12,31,2,20,PM,13,18,28,2,2.0,0,0,1,0,E,2,1,3,3,157
136688,19,12,31,2,20,PM,13,18,28,2,2.0,4,0,26,1,E,2,1,6,6,157
187005,19,12,8,2,39,PM,5,18,55,2,2.0,2,0,26,85,H,2,1,3,3,97
CSS1116191,19,11,16,6,38,PM,2,18,35,4,1.0,8,2166,17,0,H,2,1,6,6,91
136616,19,12,23,2,15,AM,13,18,32,4,1.0,7,8731,60,28,M,2,1,3,3,39
1022311,19,12,28,9,27,PM,1,18,48,4,1.0,15,0,0,0,H,2,1,1,6,89
0319GL002,19,3,2,3,36,AM,1,17,27,4,2.0,36,18590,130,0,E,1,4,2,2,97
19006,19,3,15,9,30,PM,1,17,39,4,1.0,0,0,0,0,E,1,1,3,3,163
0719PR027,19,7,20,5,52,PM,1,17,94,2,1.0,8,8393,62,27,T,2,1,7,7,31
14281,19,7,20,5,55,PM,1,17,90,2,1.0,0,0,0,0,H,2,1,3,3,31
0719PR034,19,7,25,5,45,PM,1,17,84,2,1.0,3,7816,53,0,H,2,1,10,9,31
0519PR019,19,5,9,3,0,AM,13,17,65,4,2.0,4,26,0,1,M,2,1,3,3,31
19026,19,11,12,2,30,AM,1,17,15,4,1.0,0,0,0,0,E,1,1,3,3,119
136562,19,12,18,1,22,PM,1,17,21,2,1.0,9,0,17,3,T,2,1,6,6,115
0219GL090,19,2,4,12,0,PM,13,17,50,2,2.0,0,55,0,1,S,2,1,3,3,31
1009541,19,8,17,10,15,AM,4,17,85,2,2.0,0,170,1,0,H,2,1,1,1,31
CH0819104,19,8,5,11,50,AM,1,17,80,2,1.0,5,14000,100,0,T,2,1,5,5,11
CH0819107,19,8,10,6,30,AM,1,17,65,1,1.0,7,14325,100,40,H,2,1,3,7,95
CH0819113,19,8,19,5,55,PM,1,17,85,3,1.0,8,2387,40,0,E,2,1,4,4,197
0219GL093,19,2,23,5,0,PM,12,17,39,2,3.0,0,30,0,1,M,2,1,3,3,31
0219GL093,19,2,23,5,0,PM,12,17,39,2,3.0,2,34,0,1,M,2,1,2,3,31
0319GL066,19,3,21,4,45,PM,12,17,48,2,2.0,0,131,1,0,M,2,1,3,3,31
0419MA080,19,4,29,7,30,PM,1,17,71,3,1.0,5,8845,79,39,T,2,1,9,3,163
0719PR005,19,7,2,8,30,PM,12,17,74,4,2.0,4,875,25,0,H,2,1,3,3,31
0719PR005,19,7,2,8,30,PM,12,17,74,4,2.0,4,3015,18,19,H,2,1,5,3,31
992648,19,3,27,11,0,PM,12,17,41,4,3.0,1,0,4,0,E,2,1,4,4,197
CH0919101,19,9,2,7,46,PM,1,17,80,3,1.0,4,5944,0,49,S,2,1,3,4,197
CH0919105,19,9,18,4,45,AM,1,17,68,1,1.0,4,990,9,0,H,2,1,3,4,197
CH0919109,19,9,29,12,53,AM,1,17,70,4,2.0,5,1694,13,8,H,2,1,1,1,31
135566,19,9,20,6,20,AM,1,17,72,1,1.0,4,0,28,11,H,2,1,6,6,115
0319MA043,19,3,28,6,3,PM,1,17,61,3,2.0,2,9011,57,47,H,2,1,3,3,163
0519PR003,19,5,23,7,20,PM,1,17,72,3,1.0,10,7271,35,105,H,2,1,2,2,31
0519PR004,19,5,24,5,0,PM,1,17,69,2,2.0,4,9279,51,50,E,2,1,2,3,31
0519PR004,19,5,24,5,0,PM,1,17,69,2,2.0,0,95,0,3,E,2,1,3,3,31
0919PR001,19,9,1,9,0,AM,12,17,65,2,2.0,10,194,1,0,H,2,1,3,3,31
0919PR008,19,9,11,8,25,PM,1,17,79,4,2.0,7,2630,0,112,H,2,1,8,8,31
0919PR012,19,9,14,3,30,PM,1,17,80,2,1.0,8,3929,30,40,T,2,1,7,3,31
19016,19,8,2,7,24,AM,1,17,69,1,1.0,0,0,0,0,M,2,1,3,3,119
132794,19,2,10,7,55,PM,1,17,25,3,1.0,5,0,13,3,H,1,1,4,4,31
0819MA030,19,8,16,9,57,AM,1,17,72,2,2.0,16,2870,0,135,H,2,2,10,10,163
0819MA041,19,8,23,9,32,PM,1,17,71,4,1.0,4,10331,73,88,E,2,1,6,6,163
19017,19,8,8,1,25,PM,1,17,85,2,2.0,0,0,0,0,T,2,1,3,3,163
132957,19,2,23,2,30,PM,12,17,46,2,1.0,0,0,0,1,H,2,1,3,3,115
1001045836,19,8,8,9,10,PM,12,17,65,4,1.0,10,3460,25,7,H,2,2,2,2,31
1001045836,19,8,8,9,10,PM,12,17,65,4,1.0,5,7710,57,2,H,2,2,9,9,31
132386,19,1,11,3,22,PM,1,17,32,2,1.0,4,0,48,2,T,1,1,8,8,31
KJ191018O,19,10,18,4,25,PM,13,17,52,2,1.0,10,1485,11,0,E,1,1,6,6,67
2558,19,11,7,4,30,AM,1,17,28,4,1.0,9,6654,51,27,T,2,2,6,6,31
CH0219104,19,2,3,8,35,PM,1,17,20,3,1.0,8,1924,10,28,T,2,1,5,5,31
14255,19,5,8,5,0,PM,1,17,65,2,1.0,0,0,0,0,H,2,1,3,3,31
134511,19,6,28,2,5,AM,1,17,74,4,1.0,4,0,0,0,T,2,1,2,2,119
0319GL066,19,3,21,4,45,PM,12,17,48,2,2.0,2,133,1,0,M,2,1,2,3,31
0319GL093,19,3,31,3,20,AM,1,17,27,4,2.0,6,3280,18,25,H,2,1,4,3,31
1007149,19,7,28,5,3,PM,7,17,86,2,2.0,0,0,0,0,M,1,5,3,3,197
0719MA007,19,7,6,9,15,PM,1,17,84,4,1.0,5,4746,61,0,T,2,1,2,2,163
134402,19,6,15,6,23,AM,1,17,65,1,1.0,4,4800,31,32,M,2,1,3,3,31
CH0219107,19,2,8,7,18,PM,1,17,10,3,1.0,6,7454,56,8,E,2,1,3,3,197
0719PR014,19,7,7,3,17,AM,12,17,68,4,1.0,1,56,0,1,M,2,1,3,3,31
14318,19,11,30,8,0,AM,1,17,36,2,3.0,17,0,1,0,M,2,1,1,1,31
CH1019112,19,10,20,12,30,PM,1,17,59,2,2.0,0,0,0,0,H,2,1,3,3,31
20190509,19,5,9,8,25,PM,1,17,60,4,1.0,0,0,0,0,T,2,1,3,3,163
20190823,19,8,23,9,32,PM,1,17,91,2,1.0,0,0,0,0,E,2,1,3,3,163
135596,19,9,23,3,44,PM,13,17,72,2,1.0,8,0,23,43,H,2,1,1,1,115
0719PR014,19,7,7,3,17,AM,12,17,68,4,1.0,0,56,0,1,M,2,1,3,3,31
0719PR028,19,7,22,7,55,AM,1,17,67,2,2.0,3,6242,36,50,T,2,1,7,7,31
0719PR030,19,7,26,5,0,AM,1,17,63,1,1.0,5,2107,36,1,M,2,1,6,6,31
0719PR032,19,7,24,12,0,PM,13,17,79,2,1.0,0,137,1,0,M,2,1,3,3,31
20190706,19,7,6,9,15,PM,1,17,85,4,1.0,0,0,0,0,T,2,1,3,3,163
132740,19,2,4,8,10,PM,13,19,17,4,1.0,0,0,0,0,H,1,5,3,3,57
TC0719119,19,7,31,8,25,PM,1,19,75,3,1.0,36,5827,31,52,T,1,4,4,4,167
999740,19,5,26,10,30,PM,1,19,68,4,1.0,4,651,3,8,H,2,1,5,4,13
1002185,19,6,15,5,8,PM,4,19,73,2,2.0,7,186,0,5,H,4,1,3,3,61
HL0619116,19,6,29,3,50,PM,1,19,95,2,1.0,9,2815,66,6,T,2,1,7,7,137
0519GL038,19,5,28,2,12,AM,1,19,61,4,2.0,0,0,0,0,H,2,1,3,3,113
1001024408,19,7,5,6,18,AM,7,19,75,1,1.0,28,9790,55,88,M,1,3,5,5,115
CH0719102,19,7,7,4,22,PM,1,19,90,2,1.0,7,1089,6,13,T,1,1,7,7,135
CH1019114,19,10,23,10,10,PM,1,19,40,4,1.0,4,1112,2,20,H,2,1,4,4,57
CH1019204,19,10,29,6,55,PM,7,19,37,3,1.0,50,7229,36,61,M,1,4,7,7,179
0719GL044,19,7,30,6,10,PM,1,19,75,3,2.0,7,11683,80,48,M,2,1,10,10,153
0719GL044,19,7,30,6,10,PM,1,19,75,3,2.0,0,3986,28,12,M,2,1,3,3,153
0419GL027,19,4,15,3,0,AM,1,19,30,4,2.0,4,582,5,1,E,2,1,3,3,153
0819GL013,19,8,6,5,25,AM,12,19,62,1,1.0,4,144,1,32,H,2,1,6,6,113
0819GL013,19,8,6,5,25,AM,12,19,62,1,1.0,0,140,1,0,H,2,1,3,3,113
2019048,19,11,19,12,16,PM,7,19,44,2,1.0,38,2380,24,12,M,1,3,6,6,29
1019GL030,19,10,31,9,37,PM,1,19,23,4,6.0,50,10915,208,0,M,1,4,3,3,45
1019GL025,19,10,26,4,16,AM,1,19,29,1,1.0,4,17712,120,65,H,2,1,8,8,113
HL0219119,19,2,23,9,0,AM,11,19,34,2,4.0,7,8175,47,59,T,2,1,9,9,175
1192019,19,1,19,4,6,PM,1,19,19,2,6.0,4,1540,7,17,M,1,3,2,2,111
1019119,19,11,16,5,43,PM,1,19,37,2,1.0,0,0,0,0,T,2,2,3,3,113
D201915,19,11,16,5,45,PM,1,19,37,2,1.0,2,3580,23,12,T,2,2,4,4,113
1119GL026,19,11,21,1,37,AM,1,19,46,4,3.0,3,10896,59,93,T,2,1,6,6,113
1119GL027,19,11,21,3,31,PM,1,19,41,2,2.0,2,1738,12,4,T,2,1,1,1,45
IA201901,19,6,13,12,10,AM,12,19,48,4,1.0,0,0,0,0,H,2,2,7,7,113
0419GL035,19,4,22,2,40,AM,4,19,68,4,1.0,6,399,0,11,M,2,1,4,4,15
0419GL035,19,4,22,2,40,AM,4,19,68,4,1.0,3,33,1,1,M,2,1,3,3,15
2019006,19,2,4,8,10,PM,1,19,15,4,2.0,0,0,0,0,H,1,5,3,3,153
HL0119123,19,1,19,4,6,PM,1,19,19,2,6.0,0,0,0,0,M,1,3,3,3,111
CRD0528193,19,5,28,2,12,AM,1,19,60,4,2.0,2,3550,25,10,H,2,1,5,5,113
136538,19,12,17,3,0,AM,7,13,63,4,3.0,34,3209,40,2,M,1,4,2,2,151
FCR192381,19,1,28,12,20,AM,1,13,34,4,2.0,7,0,32,0,T,2,1,2,2,121
180931,19,1,23,12,14,PM,7,13,57,2,1.0,28,2299,15,14,M,1,3,4,4,67
HL0519112,19,5,18,2,26,PM,1,19,60,2,3.0,5,9054,55,84,M,1,4,4,4,129
1002185,19,6,15,5,8,PM,4,19,73,2,2.0,0,0,0,1,H,4,1,3,3,61
FCR192685,19,12,4,3,20,AM,1,13,35,4,1.0,7,0,50,0,E,2,1,3,3,121
136584,19,12,19,4,30,PM,1,13,40,3,1.0,5,12333,78,82,H,2,1,9,9,165
160564,19,8,11,6,28,AM,7,12,80,1,2.0,79,0,0,0,M,1,4,8,7,31
183915,19,6,29,11,10,AM,1,12,87,2,1.0,8,4250,40,0,T,2,1,6,6,86
184664,19,8,11,6,34,AM,7,12,79,1,1.0,0,0,0,0,M,1,4,3,3,31
184790,19,8,17,2,0,AM,4,12,78,4,2.0,10,0,10,6,H,2,1,3,3,31
184790,19,8,17,2,0,AM,4,12,78,4,2.0,0,400,4,0,H,2,1,4,4,31
19345A,19,12,11,7,25,AM,13,11,32,1,1.0,12,0,0,0,H,1,1,2,2,1
162345,19,12,11,7,25,AM,13,11,32,1,1.0,0,0,0,0,H,1,1,3,3,1
158550,19,4,16,2,15,AM,5,11,60,4,1.0,5,0,0,1,E,1,1,4,3,1
D58110619,19,11,6,3,15,PM,1,12,82,2,1.0,7,0,10,1,M,4,1,2,2,11
X39111219,19,11,12,8,44,AM,7,12,69,2,1.0,49,365,3,3,M,1,4,1,1,109
X40111219,19,11,12,6,33,PM,7,12,85,3,2.0,0,0,0,0,M,1,4,3,3,86
X42111519,19,11,15,3,24,PM,7,12,84,2,2.0,0,0,0,0,M,1,4,3,3,86
185053,19,8,31,10,45,AM,1,12,88,2,1.0,9,10500,81,0,T,4,1,3,3,105
D60110719,19,11,7,10,0,AM,4,12,80,2,1.0,6,0,1,5,H,4,1,5,5,86
D60110719,19,11,7,10,0,AM,4,12,80,2,1.0,0,0,0,1,H,4,1,3,3,86
1219LA020,19,12,27,4,40,AM,12,6,44,1,2.0,8,3740,30,0,H,2,1,1,1,71
134624,19,7,7,2,2,PM,12,1,86,2,2.0,4,0,77,18,S,2,1,7,3,73
AGR440919,19,7,2,3,0,PM,1,1,91,2,1.0,6,1560,7,24,T,2,1,8,8,99
D20190503A,19,5,3,10,15,AM,1,1,80,2,1.0,12,0,15,0,H,4,1,3,3,97
D20190530A,19,5,30,10,38,PM,1,1,80,4,1.0,2,0,15,35,T,4,1,3,3,97
1219LA022,19,12,26,11,21,PM,1,6,36,4,5.0,21,8891,61,58,E,1,2,9,9,29
1219LA018,19,12,23,10,40,AM,1,6,50,2,3.0,7,3393,6,84,M,2,1,3,3,71
0219MA045,19,2,25,2,35,AM,1,5,33,4,1.0,4,390,0,12,H,2,1,2,3,119
0619MA049,19,6,22,7,50,PM,1,5,90,3,1.0,40,14806,107,38,E,1,5,2,2,69
1526,19,7,2,9,35,AM,1,50,70,2,1.0,8,4400,24,45,T,1,2,2,2,1
NEC144619Y,19,7,14,1,0,PM,9,50,74,2,2.0,0,0,0,0,M,1,3,3,3,25
1912252045,19,12,25,8,45,PM,13,6,43,4,2.0,10,0,0,0,H,1,4,6,2,77
1482,19,1,26,9,20,AM,7,50,20,2,2.0,20,3120,24,0,M,1,2,2,2,21
160048,19,7,14,1,0,PM,9,50,74,2,2.0,52,0,0,0,M,1,3,4,4,25
135621,19,9,26,10,45,AM,1,1,85,2,1.0,4,0,4,1,E,2,1,3,3,73
AGR477319,19,9,6,4,0,PM,1,1,95,2,1.0,8,12894,96,0,E,2,1,3,3,97
0119TO037,19,1,27,6,7,PM,1,48,58,3,1.0,0,129,1,0,H,2,1,3,3,439
0219GL092,19,2,23,2,51,PM,13,17,38,2,2.0,0,30,0,1,M,2,1,3,3,31
1219LA020,19,12,27,4,40,AM,12,6,44,1,2.0,0,6135,48,4,H,2,1,3,3,71
0419PR001,19,4,24,8,0,AM,13,17,49,2,2.0,0,31,0,1,M,2,1,3,3,31
